timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-28T02:14:22.361Z","0","50","66","430561","332361","73703","19114","18582","46756","4211","5038",""
"2026-07-28T02:14:23.699Z","0","47","60","244814","322948","135344","12610","26842","26513","3830","4543",""
"2026-07-28T02:14:32.537Z","0","66","48","646285","199292","23164","23220","107165","70177","51310","2434",""
"2026-07-28T02:14:39.569Z","0","54","60","841356","845826","90954","73012","45679","34882","35842","4107",""
"2026-07-28T02:14:40.139Z","0","34","50","317538","75978","4355","48464","25602","11129","8805","5257",""
"2026-07-28T02:14:40.890Z","0","38","44","251604","31783","10275","7571","11335","6276","2459","787",""
"2026-07-28T02:14:41.687Z","0","57","48","46362","21381","6288","2280","4556","11217","3094","1331",""
"2026-07-28T02:14:49.355Z","0","21","40","146399","10247","9265","1105","5377","4577","2042","1108",""
"2026-07-28T02:14:50.471Z","0","40","63","260017","57024","23434","5612","13529","4573","729","706",""
"2026-07-28T02:14:51.269Z","0","43","70","43978","5101","1521","1424","523","451","349","112",""
"2026-07-28T02:14:52.043Z","0","40","75","695324","43879","11376","44957","23871","13200","4251","4263",""
"2026-07-28T02:14:52.841Z","0","23","57","527926","408129","29738","22597","41624","7058","5175","2398",""
"2026-07-28T02:14:53.633Z","0","27","56","822849","174080","26720","37520","5829","21605","8421","2378",""
"2026-07-28T02:14:56.465Z","0","34","54","695789","96404","39556","50556","93874","18837","9610","13369",""
"2026-07-28T02:14:57.941Z","0","63","57","2283488","107175","55607","131571","15682","46113","19758","21481",""
"2026-07-28T02:14:58.739Z","0","57","53","2393916","117925","21330","17734","8156","8338","5245","2679",""
"2026-07-28T02:14:59.748Z","0","44","56","722643","110103","73237","2979","10005","11808","12836","23447",""
"2026-07-28T02:15:02.801Z","0","40","70","117449","37848","17920","2227","4625","3814","7271","3647",""
"2026-07-28T02:15:03.695Z","0","48","63","878022","75483","72519","23995","5618","13430","18225","5774",""
"2026-07-28T02:15:04.877Z","0","48","53","740922","154968","16953","16681","5596","10813","6982","1140",""
"2026-07-28T02:15:06.995Z","0","40","54","71816","41887","11521","5178","1366","8564","8049","1199",""
"2026-07-28T02:15:07.787Z","0","44","66","542617","22935","9970","16342","2029","4900","1625","761",""
"2026-07-28T02:15:08.585Z","0","43","80","1237019","26308","19543","21593","9439","4067","2887","1167",""
"2026-07-28T02:15:09.653Z","0","47","81","233844","32268","15561","15591","13229","5320","4085","1861",""
"2026-07-28T02:15:10.841Z","0","43","80","1417138","180852","46051","29995","40882","25301","17932","8462",""
"2026-07-28T02:15:11.933Z","0","30","70","264010","66376","22031","938","2864","2410","1174","613",""
"2026-07-28T02:15:12.893Z","0","41","60","233730","67338","18911","10547","14192","16281","4313","830",""
"2026-07-28T02:15:14.507Z","0","44","57","238909","77457","53752","1021","7053","17089","5890","3310",""
"2026-07-28T02:15:15.863Z","0","54","66","360633","82636","23605","12363","14434","11078","6356","6100",""
"2026-07-28T02:15:16.625Z","0","47","63","545985","70155","16071","2851","8803","5692","3335","2110",""
"2026-07-28T02:15:17.417Z","0","34","69","286997","99816","111435","9878","8045","6049","4569","3203",""
"2026-07-28T02:15:26.531Z","0","41","63","249328","82828","12130","15400","11456","15807","1969","937",""
"2026-07-28T02:15:27.797Z","0","38","53","1200126","236203","54794","30568","46455","32918","8190","3810",""
"2026-07-28T02:15:28.589Z","0","43","43","670270","190965","23828","16381","23344","20472","11142","3817",""
"2026-07-28T02:15:29.388Z","0","34","35","887078","417554","23806","28335","31422","26360","12259","11855",""
"2026-07-28T02:15:32.291Z","51","34","35","1829911","291490","79582","126651","68412","90808","50786","17765",""
"2026-07-28T02:15:33.233Z","0","35","29","785644","62734","7515","4062","3558","3013","1785","1675",""
"2026-07-28T02:15:34.055Z","0","35","34","1295817","245740","67738","38808","23778","32005","12850","33521",""
"2026-07-28T02:15:34.799Z","51","35","34","1503377","20011","24052","38420","16414","9684","14610","4878",""
"2026-07-28T02:15:35.597Z","0","47","48","233552","14707","6838","5670","6239","4709","1441","3039",""
"2026-07-28T02:15:36.845Z","0","54","48","745940","331445","30775","33349","29039","36256","15372","6412",""
"2026-07-28T02:15:38.627Z","0","60","51","2398083","457443","68975","81234","75564","82413","14919","11892",""
"2026-07-28T02:15:40.319Z","0","54","35","1446514","288040","57728","14506","62623","36550","22954","3190",""
"2026-07-28T02:15:41.453Z","0","43","53","435588","337741","436172","38732","91514","19623","28877","11302",""
"2026-07-28T02:15:42.269Z","26","43","53","762257","233218","38219","42748","33799","43295","15780","6763",""
"2026-07-28T02:15:42.989Z","0","37","51","151312","12589","3130","814","3049","1293","746","391",""
"2026-07-28T02:15:43.673Z","0","35","51","352603","77106","5892","7104","4887","6343","4332","2732",""
"2026-07-28T02:15:44.897Z","0","27","51","448972","245149","36034","24036","16357","15506","18485","5333",""
"2026-07-28T02:15:46.277Z","26","27","51","607076","318216","28868","60611","88576","54200","25265","10309",""
"2026-07-28T02:15:49.193Z","0","35","44","345900","1166008","459038","139577","48533","82353","56816","41808",""
"2026-07-28T02:15:49.973Z","0","37","50","1435186","169895","48850","99867","179503","30080","29003","17404",""
"2026-07-28T02:15:51.065Z","0","41","43","274007","51752","3013","8876","7626","4487","6894","1881",""
"2026-07-28T02:15:52.206Z","0","35","29","221832","87350","7476","884","4900","4536","10867","3761",""
"2026-07-28T02:15:53.609Z","0","24","34","653849","198798","49255","29499","9434","8887","3885","1830",""
"2026-07-28T02:15:54.401Z","0","26","37","60937","41062","9389","4941","8492","4746","1250","503",""
"2026-07-28T02:15:55.523Z","0","24","38","1231304","135497","2444","14615","13843","6567","8748","8756",""
"2026-07-28T02:15:56.315Z","0","29","40","162351","45205","4172","7021","4111","3785","2035","481",""
"2026-07-28T02:16:03.209Z","0","57","23","141599","23248","15770","4126","5281","4310","1370","348",""
"2026-07-28T02:16:03.899Z","0","60","43","967861","184007","55175","19681","12404","15649","9081","1696",""
"2026-07-28T02:16:04.565Z","0","51","41","256623","406379","12859","55605","43908","25425","16576","3789",""
"2026-07-28T02:16:05.405Z","26","51","41","1964191","133995","20851","12874","21812","13361","5965","1253",""
"2026-07-28T02:16:06.203Z","0","47","56","779134","342984","133346","83659","36952","82623","13207","8303",""
"2026-07-28T02:16:07.211Z","0","38","30","116170","54149","692","1430","3358","2526","1412","599",""
"2026-07-28T02:16:08.591Z","0","34","30","24115","23421","8450","2754","2336","1353","1027","628",""
"2026-07-28T02:16:09.731Z","0","35","50","35559","9256","10750","8791","7445","1670","1224","700",""
"2026-07-28T02:16:10.529Z","0","24","51","1245416","167267","18784","82036","7196","14229","34193","11046",""
"2026-07-28T02:16:11.657Z","0","35","75","525561","41108","25861","6588","22254","10068","14541","1911",""
"2026-07-28T02:16:12.455Z","26","35","75","215976","298945","20899","54056","62239","39375","14735","37778",""
"2026-07-28T02:16:13.247Z","0","27","66","83416","81987","6937","6345","10814","1642","1384","1313",""
"2026-07-28T02:16:14.045Z","0","40","63","563301","11035","47486","9429","45505","15436","13060","7633",""
"2026-07-28T02:16:16.223Z","0","54","67","599029","14253","15271","93235","70190","27053","26517","11079",""
"2026-07-28T02:16:18.186Z","0","48","69","1033782","232068","31920","106572","22322","26560","67734","15157",""
"2026-07-28T02:16:19.637Z","0","40","38","74081","211598","15688","1927","4175","6509","12072","3920",""
"2026-07-28T02:16:20.435Z","0","43","38","1113955","117562","30350","46053","26663","20160","27931","8207",""
"2026-07-28T02:16:22.253Z","0","38","43","383893","44955","6116","16034","12101","6725","5398","1919",""
"2026-07-28T02:16:30.509Z","0","50","64","36047","44843","35479","14024","10529","2887","1513","612",""
"2026-07-28T02:16:31.997Z","0","27","70","1523763","119153","73502","13770","16702","9123","6234","7813",""
"2026-07-28T02:16:39.941Z","0","23","51","402811","50843","24026","9116","5814","3998","3703","580",""
"2026-07-28T02:16:40.733Z","0","24","44","350520","23241","3148","2809","5258","1816","939","364",""
"2026-07-28T02:16:41.477Z","0","34","47","624921","182057","5450","55067","81989","55614","27254","5782",""
"2026-07-28T02:16:42.929Z","51","34","47","1814930","166819","44747","30646","11143","46138","6356","2538",""
"2026-07-28T02:16:43.769Z","0","38","34","634857","544715","72814","12273","70162","48520","25054","46671",""
"2026-07-28T02:16:45.473Z","0","50","47","548329","51193","73308","13473","35319","8199","1812","613",""
"2026-07-28T02:16:47.609Z","0","41","43","354471","33260","6148","3769","12832","4361","4004","569",""
"2026-07-28T02:16:48.401Z","0","43","29","160792","90454","4728","17801","9914","7598","3400","720",""
"2026-07-28T02:16:49.193Z","0","40","38","66256","26575","12593","7604","1767","1828","903","363",""
"2026-07-28T02:16:49.991Z","0","34","54","1820503","59982","9290","23762","18514","3988","4101","1174",""
"2026-07-28T02:16:51.941Z","0","34","57","132394","38695","8382","4521","3923","5134","2949","2467",""
"2026-07-28T02:16:53.291Z","0","41","53","373118","98832","11485","6859","13735","18983","6014","1373",""
"2026-07-28T02:16:54.197Z","0","41","37","416076","221515","22130","4811","3819","9668","2789","1562",""
"2026-07-28T02:16:56.021Z","0","40","29","659287","239380","33955","11255","9064","10690","5369","3938",""
"2026-07-28T02:16:56.645Z","0","34","34","365789","148980","34253","54813","22613","13107","4472","4633",""
"2026-07-28T02:16:57.551Z","0","24","64","15125","20336","15332","2093","442","1226","301","515",""
"2026-07-28T02:16:58.463Z","0","30","77","337499","19425","5635","13024","9254","2848","2679","323",""
"2026-07-28T02:16:59.555Z","0","26","81","121964","14659","12198","5684","3175","1126","416","629",""
"2026-07-28T02:17:00.528Z","0","30","83","703641","17545","1779","17819","14894","5345","3605","2005",""
"2026-07-28T02:17:13.865Z","0","48","67","41618","49529","12080","10705","2290","2603","2582","1191",""
"2026-07-28T02:17:15.137Z","0","41","70","205010","20697","2564","5169","3746","1626","1189","839",""
"2026-07-28T02:17:18.665Z","26","37","67","188590","67397","13163","3941","3559","9765","5245","2759",""
"2026-07-28T02:17:19.625Z","26","37","67","2730031","393964","32828","78672","64826","27439","12211","12129",""
"2026-07-28T02:17:26.123Z","0","29","53","1757238","136986","87263","344729","348669","68664","64256","89805",""
"2026-07-28T02:17:33.827Z","0","43","60","604792","174460","23804","2537","21878","15870","8518","10392",""
"2026-07-28T02:17:46.163Z","0","75","69","978631","27790","14840","12708","7338","7894","2741","1164",""
"2026-07-28T02:18:00.389Z","0","66","69","402202","65793","64515","17354","32989","22645","21429","12333",""
"2026-07-28T02:18:01.367Z","0","70","80","1126239","82970","21987","23677","18918","25986","20571","20611",""
"2026-07-28T02:18:07.499Z","0","83","48","63569","23310","7006","11674","4615","13080","20918","9813",""
"2026-07-28T02:18:08.111Z","0","100","35","633388","36992","2564","6472","9473","20714","13205","14141",""
"2026-07-28T02:18:08.903Z","0","100","44","9368","7880","2743","1690","803","3762","2296","2335",""
"2026-07-28T02:18:09.701Z","0","91","47","931956","190973","83245","62486","46927","26502","70356","25011",""
"2026-07-28T02:18:17.220Z","0","60","60","1552784","171930","980","16316","2899","7893","3565","2464",""
"2026-07-28T02:18:17.615Z","0","56","38","108796","53458","3308","2168","2147","4676","1173","1503",""
"2026-07-28T02:18:18.288Z","0","50","21","30771","110629","10385","11271","5858","16307","4996","990",""
"2026-07-28T02:18:19.049Z","0","40","23","218483","152020","39526","13611","11562","13429","10652","6649",""
"2026-07-28T02:18:19.841Z","0","44","34","13834","18092","4213","2238","2330","1720","1065","429",""
"2026-07-28T02:18:21.461Z","0","47","44","9594","10166","2900","1664","2330","1311","1293","613",""
"2026-07-28T02:18:22.529Z","0","56","50","418381","100848","21001","14188","13544","45990","12781","5390",""
"2026-07-28T02:18:24.761Z","0","70","44","1126388","62210","7765","10509","15559","20940","13237","2449",""
"2026-07-28T02:18:32.189Z","0","29","29","149274","95442","17914","3066","20463","12965","10584","7798",""
"2026-07-28T02:18:32.670Z","0","34","40","426940","52179","22574","11854","13787","9135","13573","6410",""
"2026-07-28T02:18:34.091Z","0","47","34","2209370","315088","34918","44392","78888","61478","71404","29668",""
"2026-07-28T02:18:35.928Z","0","61","47","10012","33026","7910","2255","354","3840","2188","900",""
"2026-07-28T02:18:38.027Z","26","44","48","407386","24638","22869","7749","43847","6632","10822","4749",""
"2026-07-28T02:18:38.813Z","0","30","60","1725408","392795","76060","209837","41014","30523","66902","36343",""
"2026-07-28T02:18:41.070Z","0","26","63","1208336","316499","42743","72559","36593","36854","35962","7518",""
"2026-07-28T02:18:42.893Z","0","47","63","472709","54291","7168","13904","6868","4848","4149","4565",""
"2026-07-28T02:18:54.053Z","25","40","69","1049255","138681","15159","53714","35606","14474","16013","2272",""
"2026-07-28T02:18:55.458Z","0","48","87","48719","34609","55757","45494","6759","18289","14135","11315",""
"2026-07-28T02:18:55.745Z","0","37","81","1070751","306515","17201","35315","42412","11293","15122","9271",""
"2026-07-28T02:18:58.344Z","51","26","75","2315944","313167","136501","165368","123549","221456","49052","35379",""
"2026-07-28T02:18:59.285Z","0","37","63","462883","18132","1198","7799","9505","5455","6750","2986",""
"2026-07-28T02:19:02.105Z","0","34","69","12179","9611","4210","1187","1348","1618","806","605",""
"2026-07-28T02:19:02.903Z","0","37","78","86706","38996","20594","15101","2873","4165","9371","1083",""
"2026-07-28T02:19:03.833Z","0","34","74","543389","82326","14753","7341","7873","4018","1762","2870",""
"2026-07-28T02:19:04.865Z","0","30","66","37491","58413","19142","17112","4915","3853","1947","3592",""
"2026-07-28T02:19:06.017Z","0","37","61","6054","80179","18435","7312","5229","17022","1141","1092",""
"2026-07-28T02:19:07.523Z","0","38","56","135469","49858","12941","15312","3813","5557","2971","1406",""
"2026-07-28T02:19:15.185Z","0","23","24","15079","38308","2619","704","2309","1510","993","775",""
"2026-07-28T02:19:17.069Z","0","23","24","1503313","1190045","119912","108485","81499","79358","33985","20903",""
"2026-07-28T02:19:18.335Z","0","35","40","573319","72447","11499","23789","15906","12047","16705","3366",""
"2026-07-28T02:19:19.163Z","0","47","56","1812958","241002","62859","82592","80561","35923","69163","10202",""
"2026-07-28T02:19:19.961Z","0","41","51","1084732","1136486","163371","255441","211239","73252","100401","105101",""
"2026-07-28T02:19:20.909Z","26","41","51","984584","24349","11183","24857","22186","5122","9716","10149",""
"2026-07-28T02:19:22.139Z","0","43","48","1132239","225352","5297","23222","13490","17618","33182","11104",""
"2026-07-28T02:19:23.147Z","0","41","53","824914","93582","70326","25411","40330","18011","20476","32214",""
"2026-07-28T02:19:24.767Z","0","37","56","1991866","132636","32177","67111","17658","14576","28329","10030",""
"2026-07-28T02:19:27.929Z","0","37","61","254199","164183","7439","8955","10641","8333","6080","944",""
"2026-07-28T02:19:28.920Z","0","27","35","276516","115836","14134","17566","8269","12137","13055","3482",""
"2026-07-28T02:19:29.459Z","0","34","35","1061459","61277","20600","26854","11518","11117","5656","3252",""
"2026-07-28T02:19:29.981Z","0","34","54","78468","67428","29692","36516","18827","6741","5530","3372",""
"2026-07-28T02:19:30.761Z","0","34","63","54458","183958","28423","19214","6948","8613","2410","5187",""
"2026-07-28T02:19:31.553Z","0","16","66","89418","113110","34215","9702","7072","2156","1204","1481",""
"2026-07-28T02:19:32.699Z","0","7","56","1084096","116223","16437","8480","7125","4552","17411","2357",""
"2026-07-28T02:19:34.193Z","0","21","53","680146","20996","9092","9160","2773","7837","2387","2999",""
"2026-07-28T02:19:34.991Z","0","37","50","800145","192816","40337","4282","21394","33939","15405","15776",""
"2026-07-28T02:19:36.767Z","0","51","47","83488","35909","6190","3524","905","2792","3443","577",""
"2026-07-28T02:19:37.727Z","0","54","56","24702","19896","5915","6942","3508","1636","895","798",""
"2026-07-28T02:19:39.035Z","0","40","44","1394160","1326287","20915","180651","117199","197693","90284","48509",""
"2026-07-28T02:19:39.797Z","0","44","56","112678","2643","1449","1228","266","417","298","219",""
"2026-07-28T02:19:40.595Z","0","51","51","28312","11143","2890","2679","4032","1769","1840","2870",""
"2026-07-28T02:19:41.507Z","0","60","43","256781","126318","5945","8715","23766","17573","26479","10065",""
"2026-07-28T02:19:43.379Z","0","57","50","35309","85172","20258","6757","7563","11668","5369","8670",""
"2026-07-28T02:19:46.751Z","0","53","40","155470","30361","6579","3637","2525","2172","3211","830",""
"2026-07-28T02:19:47.303Z","0","64","60","470090","41500","10603","6742","12953","24528","15553","4678",""
"2026-07-28T02:19:48.671Z","0","66","35","29140","8579","4122","435","802","1894","2226","525",""
"2026-07-28T02:19:49.463Z","0","48","43","48489","72377","33768","12451","6129","8243","16884","6906",""
"2026-07-28T02:19:50.261Z","0","64","54","91637","24617","4824","7903","8933","10616","4539","5188",""
"2026-07-28T02:19:52.889Z","0","75","56","259799","48019","6703","5819","4269","11228","12284","7380",""
"2026-07-28T02:20:00.065Z","0","53","53","781335","28040","15804","13349","26498","22525","16938","7288",""
"2026-07-28T02:20:11.189Z","0","44","67","164768","16254","17838","8443","1966","2867","5384","3131",""
"2026-07-28T02:20:16.043Z","0","23","61","540664","108506","11327","31429","18883","31103","6010","3990",""
"2026-07-28T02:20:17.669Z","0","35","56","93158","270815","26966","5628","21823","13938","7030","2183",""
"2026-07-28T02:20:18.929Z","0","43","54","396280","59791","41247","13323","4616","9224","8770","5381",""
"2026-07-28T02:20:23.135Z","0","50","44","727974","39029","4168","2590","2635","5283","2084","2119",""
"2026-07-28T02:20:33.959Z","0","50","44","192605","103987","25662","2853","7330","6236","5181","2703",""
"2026-07-28T02:20:35.267Z","0","34","44","398234","83209","5770","9059","8387","6634","2958","2583",""
"2026-07-28T02:20:35.747Z","0","35","41","306183","96019","12022","5825","5654","11188","2340","2708",""
"2026-07-28T02:20:53.483Z","0","40","51","583685","83459","22741","7516","15252","11899","13840","35557",""
"2026-07-28T02:20:55.595Z","0","44","30","1464423","413607","55094","24392","52518","22340","31086","20125",""
"2026-07-28T02:21:04.001Z","0","57","75","159038","8990","7658","2954","1815","1712","2742","1308",""
"2026-07-28T02:21:05.873Z","0","51","64","798946","269845","20620","47579","36381","26109","5777","27078",""
"2026-07-28T02:21:11.837Z","0","26","29","243777","37075","1613","5212","1853","3999","4844","541",""
"2026-07-28T02:21:24.989Z","0","44","54","302292","16003","11617","3772","4319","3961","4075","1704",""
"2026-07-28T02:21:36.017Z","0","47","57","1136237","88626","10440","13999","11456","14641","23637","7579",""
"2026-07-28T02:21:37.115Z","0","35","57","154819","5120","1196","7402","2808","1764","2022","833",""
"2026-07-28T02:21:37.493Z","0","54","70","1323418","174495","50132","88599","30556","34403","36126","25586",""
"2026-07-28T02:21:38.081Z","26","54","70","780385","30710","17603","20765","1519","8015","5658","2832",""
"2026-07-28T02:21:39.065Z","0","56","75","579093","71771","17038","12589","7242","15318","6258","2169",""
"2026-07-28T02:21:49.583Z","0","40","34","694131","163939","6979","1809","17187","8254","12438","3671",""
"2026-07-28T02:21:53.369Z","0","44","29","380950","34617","5981","4380","5476","8225","5513","1007",""
"2026-07-28T02:22:13.109Z","0","37","51","6034","16327","3819","8402","1780","2492","830","1024",""
"2026-07-28T02:22:13.967Z","0","38","54","26360","11667","9904","3311","4077","2219","1005","414",""
"2026-07-28T02:22:14.339Z","0","40","44","535057","149571","13678","12811","13490","21274","5548","2123",""
"2026-07-28T02:22:16.355Z","0","60","41","21421","13411","3805","6194","6098","7222","1540","2784",""
"2026-07-28T02:22:21.257Z","0","35","41","1309778","463255","115124","26402","53145","41248","9242","9984",""
"2026-07-28T02:22:22.469Z","0","44","60","293281","83514","26202","21565","23947","13362","20369","4839",""
"2026-07-28T02:22:23.267Z","0","41","56","39150","11676","2678","3047","1986","879","718","298",""
"2026-07-28T02:22:25.061Z","0","44","64","586842","102597","21633","94449","64008","20682","47983","10098",""
"2026-07-28T02:22:31.763Z","0","43","54","28758","54249","5687","2147","2574","3367","1432","634",""
"2026-07-28T02:22:39.983Z","0","41","56","684710","83999","6145","13642","6779","4652","4044","1670",""
"2026-07-28T02:22:41.351Z","0","57","51","938379","324845","33316","49132","20801","48592","28807","34373",""
"2026-07-28T02:22:42.809Z","0","53","27","172086","169080","5647","9149","7734","11446","5841","2915",""
"2026-07-28T02:22:49.475Z","0","21","56","121467","235770","12723","10450","8874","11264","5204","1776",""
"2026-07-28T02:22:50.963Z","0","29","69","126573","80531","65805","2213","13780","10364","5709","3411",""
"2026-07-28T02:22:51.545Z","0","11","64","53823","66879","10521","1828","2877","1017","593","141",""
"2026-07-28T02:22:58.841Z","0","17","48","401302","184255","32077","52641","16786","19224","5378","4291",""
"2026-07-28T02:22:59.303Z","0","13","48","254527","641171","33012","6766","12472","5150","6080","4601",""
"2026-07-28T02:23:08.219Z","0","44","14","1098513","116522","6419","6596","7521","7283","3528","1343",""
"2026-07-28T02:23:16.235Z","0","50","54","291968","113065","7993","23472","8871","8379","3335","2054",""
"2026-07-28T02:23:17.087Z","0","51","60","749109","13489","4231","9060","2217","3683","2209","943",""
"2026-07-28T02:23:17.885Z","0","54","57","779134","132695","14129","26439","45853","16406","10296","7748",""
"2026-07-28T02:23:25.871Z","0","30","37","399582","116414","5559","23457","10428","4647","3267","1387",""
"2026-07-28T02:23:29.927Z","0","27","50","1598762","232263","42698","66836","35987","20584","16439","10516",""
"2026-07-28T02:23:37.913Z","0","74","93","993510","69910","20449","18068","24964","25827","6296","4018",""
"2026-07-28T02:23:41.459Z","0","56","56","2014928","1207780","56890","20282","95155","12734","26696","5142",""
"2026-07-28T02:23:42.281Z","0","48","50","2271958","81322","18952","90001","73985","53023","13083","17246",""
"2026-07-28T02:23:43.013Z","0","69","69","273486","125628","65621","12946","15122","23113","12899","7057",""
"2026-07-28T02:23:51.707Z","0","48","56","648423","68815","15509","11069","3570","4326","7211","3225",""
"2026-07-28T02:23:53.657Z","0","47","64","1580776","74682","23588","4096","4936","26506","8715","10409",""
"2026-07-28T02:24:00.707Z","0","51","57","803143","36118","7694","20396","15634","7549","12346","4570",""
"2026-07-28T02:24:02.795Z","0","66","75","579901","95238","38051","61334","27932","41124","18924","8466",""
"2026-07-28T02:24:17.849Z","0","23","17","292941","590718","11526","8338","15107","15056","2920","2963",""
"2026-07-28T02:24:26.435Z","0","47","38","28448","25650","20070","6875","7353","10285","3325","4688",""
"2026-07-28T02:24:27.719Z","0","47","43","78542","15713","14224","8426","10546","6766","5291","2641",""
"2026-07-28T02:24:42.095Z","0","60","56","75770","20396","2568","2029","5056","3560","4117","1386",""
"2026-07-28T02:24:43.877Z","0","67","57","156371","27401","38993","9414","4072","8301","4527","1723",""
"2026-07-28T02:24:44.717Z","0","48","44","120324","34193","3618","682","3136","1193","2006","230",""
"2026-07-28T02:24:45.509Z","0","26","30","926539","133859","2420","3799","3067","5167","5640","1285",""
"2026-07-28T02:24:52.728Z","0","17","50","493238","148215","39260","12645","4282","6663","7719","3033",""
"2026-07-28T02:25:01.715Z","0","38","51","56019","164634","7186","15741","17361","11466","3607","1240",""
"2026-07-28T02:25:02.753Z","0","56","56","1337111","35490","59789","26802","31461","18056","18203","9116",""
"2026-07-28T02:25:04.079Z","0","56","66","79424","8345","1556","2762","2852","721","2197","1302",""
"2026-07-28T02:25:05.387Z","0","48","77","802980","150850","78525","45171","51322","15307","7860","10395",""
"2026-07-28T02:25:14.201Z","26","41","77","803882","75756","57199","20571","10644","5465","14766","1820",""
"2026-07-28T02:25:35.231Z","0","37","48","924247","113841","10030","20344","9662","3766","5559","2854",""
"2026-07-28T02:25:36.395Z","0","30","41","133707","18447","2016","2657","1166","1389","1764","502",""
"2026-07-28T02:25:58.493Z","0","67","61","844516","92897","3940","16561","7400","17949","5003","1136",""
"2026-07-28T02:26:09.599Z","0","44","43","1233762","66661","16657","63518","37971","15843","15875","8665",""
"2026-07-28T02:26:11.783Z","0","44","51","686778","236008","1317","24272","5636","4645","8775","7508",""
"2026-07-28T02:26:13.499Z","51","44","51","95684","7648","9900","6353","3230","1445","906","1033",""
"2026-07-28T02:26:14.453Z","51","44","51","551754","178934","12164","40021","27316","20165","2214","4052",""
"2026-07-28T02:26:16.031Z","51","44","51","558355","202531","75900","299486","147606","65954","78535","35967",""
"2026-07-28T02:26:17.249Z","51","44","51","348853","108187","13055","51504","67211","35827","24669","27692",""
"2026-07-28T02:26:17.849Z","51","0","0","1680182","385606","276440","195842","195282","283050","97659","59680",""
"2026-07-28T02:26:18.503Z","51","0","0","567657","1311448","411004","263512","308244","322605","258032","221035",""
"2026-07-28T02:26:19.265Z","51","0","0","883608","57301","54365","37063","46469","63354","17918","11107",""
"2026-07-28T02:26:26.087Z","200","0","0","158617","101880","24640","26482","69565","29518","31090","21751",""
"2026-07-28T02:26:45.911Z","25","0","0","70731","33484","7127","8747","11201","14039","4029","7575",""
"2026-07-28T02:26:47.315Z","26","0","0","2235494","1594970","1330933","392245","591387","141384","172042","155304",""
"2026-07-28T02:26:48.113Z","0","0","0","971200","278577","64976","29847","23219","14343","3486","5588",""
"2026-07-28T02:26:49.643Z","51","0","0","514051","152356","30199","20748","40410","42037","16739","10641",""
"2026-07-28T02:27:03.527Z","0","77","69","62075","10039","6552","25199","13652","7266","5044","4402",""
"2026-07-28T02:27:17.633Z","26","69","51","1463627","113752","34376","16706","11874","7520","2142","619",""
"2026-07-28T02:27:24.821Z","0","61","44","1131497","145573","20143","13632","6915","11820","11313","7362",""
"2026-07-28T02:27:25.313Z","26","61","44","1007663","994036","254071","25924","186457","146634","116755","59270",""
"2026-07-28T02:27:44.176Z","0","48","41","1123976","54761","4843","6856","6060","5858","13121","2295",""
"2026-07-28T02:27:58.787Z","0","74","66","1047776","96258","36631","43005","24961","9522","47068","4357",""
"2026-07-28T02:28:00.046Z","0","47","61","2429212","1284653","120037","54181","159602","106222","236833","75517",""
"2026-07-28T02:28:01.931Z","0","50","50","74722","26802","14645","18161","35346","26201","28415","4627",""
"2026-07-28T02:28:34.786Z","0","47","48","1302409","212524","5255","20826","28243","50144","48625","13260",""
"2026-07-28T02:28:37.661Z","0","51","41","243705","11441","4786","637","4843","3150","3768","2016",""
"2026-07-28T02:28:48.911Z","0","70","37","875429","43785","7339","11376","29123","14227","18408","5830",""
"2026-07-28T02:28:59.597Z","0","51","48","1393333","158746","95821","15245","6953","31977","9901","3514",""
"2026-07-28T02:29:00.995Z","26","41","53","865977","154348","23762","52761","83408","15650","28865","21802",""
"2026-07-28T02:29:16.601Z","0","35","56","602614","26873","9098","4260","4760","5937","4456","4591",""
"2026-07-28T02:29:17.645Z","0","44","60","903820","354469","69386","38310","17473","34461","72590","17589",""
"2026-07-28T02:29:29.471Z","0","43","50","169558","62728","10657","5526","4602","3658","6354","3437",""
"2026-07-28T02:29:59.297Z","0","69","27","432488","124562","508","2106","3470","9603","11559","4932",""
"2026-07-28T02:30:02.681Z","0","67","23","19181","15698","1827","4062","3169","4311","1794","1554",""
"2026-07-28T02:30:04.391Z","0","57","54","1258140","38169","31665","46259","12588","5471","5396","4669",""
"2026-07-28T02:30:13.258Z","26","64","67","92601","240310","2205","1448","7838","5176","3073","3262",""
"2026-07-28T02:30:21.365Z","0","74","60","35687","3273","2573","1966","1680","3940","1489","535",""
"2026-07-28T02:30:30.671Z","0","14","61","326823","41960","5319","4580","3083","2012","2658","793",""
"2026-07-28T02:30:41.435Z","0","40","75","1858366","444327","128007","179926","39830","59390","106594","62692",""
"2026-07-28T02:30:49.817Z","0","34","40","26847","23223","10265","11889","3411","6284","3224","525",""
"2026-07-28T02:31:07.948Z","26","38","63","1650175","47753","10955","11908","6540","5948","2454","834",""
"2026-07-28T02:31:14.549Z","0","1","48","2349038","1678083","222306","112387","154600","71126","99522","47443",""
"2026-07-28T02:31:15.820Z","26","1","48","1811139","69714","10867","12479","13770","3984","3537","3221",""
"2026-07-28T02:31:27.887Z","0","54","70","347700","83507","29590","12340","15149","24676","15349","4860",""
