timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-27T02:11:45.721Z","0","30","69","854799","18748","16090","19174","43543","7749","9940","2853",""
"2026-07-27T02:11:46.807Z","0","24","78","1447996","152511","147765","13152","12867","28255","12146","5895",""
"2026-07-27T02:11:47.695Z","0","26","93","1459532","205978","209247","152479","77866","72489","41569","48626",""
"2026-07-27T02:11:48.979Z","0","38","96","1007508","331993","303453","69652","156417","149235","111264","63531",""
"2026-07-27T02:11:49.765Z","0","29","93","717751","1041674","377026","47525","83928","89948","109965","69588",""
"2026-07-27T02:11:50.791Z","0","38","90","2233646","581652","327597","364591","248353","313968","158096","39694",""
"2026-07-27T02:11:52.183Z","0","38","83","592113","439813","185143","109392","78607","75917","187178","23434",""
"2026-07-27T02:11:52.969Z","26","38","83","1443864","437758","258958","46268","121902","117785","372029","41501",""
"2026-07-27T02:11:53.899Z","0","38","74","1590485","279467","48364","12914","36262","94498","30895","18364",""
"2026-07-27T02:11:55.153Z","26","38","74","1194069","288694","162709","96285","79134","63628","43534","14906",""
"2026-07-27T02:11:55.939Z","0","51","78","176523","12645","11397","10838","11278","8631","13517","4301",""
"2026-07-27T02:11:56.983Z","0","47","69","1884406","294886","32561","45133","10981","53230","72277","10601",""
"2026-07-27T02:11:57.895Z","0","43","69","290218","70723","32654","8898","6730","8023","3775","3573",""
"2026-07-27T02:11:59.035Z","0","29","87","74546","13172","8478","9144","3299","1623","561","760",""
"2026-07-27T02:11:59.815Z","0","21","70","419731","30078","1409","2607","1581","3194","2186","644",""
"2026-07-27T02:12:00.781Z","0","14","69","267897","111993","11468","7549","2027","7309","4821","2025",""
"2026-07-27T02:12:02.023Z","0","16","56","175173","73145","5760","2982","3190","6763","2194","1347",""
"2026-07-27T02:12:02.923Z","0","21","51","663513","53596","22208","8870","9085","7534","7977","1492",""
"2026-07-27T02:12:04.081Z","0","14","47","1350981","334207","20807","1398","10648","14043","18845","10970",""
"2026-07-27T02:12:04.861Z","0","16","51","85178","32397","7822","6567","6266","2825","4147","2197",""
"2026-07-27T02:12:05.647Z","0","23","57","922604","300909","79441","26599","68781","76847","61499","18757",""
"2026-07-27T02:12:06.949Z","0","23","61","1044218","703923","329338","211813","60330","114074","196482","36008",""
"2026-07-27T02:12:07.735Z","0","35","77","792737","95484","16807","45938","14089","26668","32252","5384",""
"2026-07-27T02:12:08.761Z","0","34","66","1811519","708055","38451","28461","55709","37618","37060","13129",""
"2026-07-27T02:12:09.727Z","0","24","69","990664","427395","130399","55738","7351","43112","93350","16580",""
"2026-07-27T02:12:10.669Z","0","27","56","618861","165683","16330","10329","26416","25363","27630","20796",""
"2026-07-27T02:12:11.917Z","0","24","61","1706539","49089","48307","10621","13143","13225","11784","5234",""
"2026-07-27T02:12:12.889Z","0","30","61","1007589","380647","28795","16450","58390","47601","40002","33880",""
"2026-07-27T02:12:13.675Z","0","41","56","1382355","52211","7460","4907","7480","12600","11801","11333",""
"2026-07-27T02:12:14.659Z","0","37","60","561642","461879","29938","97883","49829","46148","47808","35268",""
"2026-07-27T02:12:15.607Z","0","34","43","1369657","1271545","37151","87739","143501","85640","91215","42560",""
"2026-07-27T02:12:16.610Z","0","51","51","18847","6035","2366","5587","9141","14856","9734","4657",""
"2026-07-27T02:12:17.630Z","0","61","54","14999","13849","5326","5578","7949","13571","10687","9016",""
"2026-07-27T02:12:18.753Z","0","88","53","9364","5902","2946","4029","9756","27224","12230","7024",""
"2026-07-27T02:12:19.598Z","0","96","56","393430","39729","3913","3518","10605","8534","3905","1792",""
"2026-07-27T02:12:20.618Z","0","74","57","43422","77696","17844","19220","16201","7941","7151","1975",""
"2026-07-27T02:12:21.603Z","0","74","64","4732","1520","4219","1556","3320","5396","3347","910",""
"2026-07-27T02:12:22.616Z","0","57","64","3036","12134","1978","2031","3492","5884","2358","1333",""
"2026-07-27T02:12:23.763Z","0","61","75","4563","9098","3764","3115","2936","4221","2603","1029",""
"2026-07-27T02:12:24.542Z","0","63","69","1251522","194541","21797","24987","12371","21219","13153","6592",""
"2026-07-27T02:12:25.598Z","0","50","75","1116699","13728","38117","2675","15160","7532","14038","7015",""
"2026-07-27T02:12:26.636Z","0","53","81","177981","30378","18136","12684","15523","31653","18833","11859",""
"2026-07-27T02:12:27.734Z","0","61","78","3286","14255","2535","8364","3934","17771","13326","2488",""
"2026-07-27T02:12:28.923Z","0","87","78","8323","1797","1427","1798","2429","9138","5829","3627",""
"2026-07-27T02:12:29.702Z","0","90","69","5903","13504","4060","4310","5077","4034","4466","1639",""
"2026-07-27T02:12:30.620Z","0","84","74","11926","11493","11492","2473","4909","8786","6219","2191",""
"2026-07-27T02:12:31.562Z","0","77","70","624019","92181","30068","6647","11010","31327","10737","15892",""
"2026-07-27T02:12:32.649Z","0","43","75","879739","141182","14665","47965","17703","6286","19824","2075",""
"2026-07-27T02:12:33.506Z","0","56","70","107103","26432","16994","4001","13441","45575","21739","15666",""
